dialogue_id,speaker,text,gold_answers,possible_answers
113,speaker 1,"I’Ve got nothing else to do.,","['Sustain.Continue.Prolong.Extend', 'Sustain.Continue.Prolong.Elaborate']","['Sustain.Continue.Prolong.Extend', 'Sustain.Continue.Prolong.Elaborate']"
113,speaker 2,"Oh , no.,","['React.Respond.Support.Develop.Extend', 'React.Rejoinder.Confront.Response.Refute']","['React.Respond.Support.Develop.Extend', 'React.Rejoinder.Confront.Response.Refute']"
113,speaker 2,I couldn’t possibly.,"['React.Respond.Support.Develop.Extend', 'React.Rejoinder.Confront.Response.Refute']","['React.Respond.Support.Develop.Extend', 'React.Rejoinder.Confront.Response.Refute']"
114,speaker 1,"Hi Rose.,",['Open.Attend'],['Open.Attend']
114,speaker 1,"what are you busy with right now?,",['Open.Demand.Fact'],['Open.Demand.Fact']
114,speaker 2,"Hi Jack.,",['React.Respond.Support.Engage'],['React.Respond.Support.Engage']
114,speaker 2,"I'm working on these documents.,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
114,speaker 2,"The manager wants them for half an hour.,",['Sustain.Continue.Prolong.Enhance'],['Sustain.Continue.Prolong.Enhance']
114,speaker 1,"Well , Rose.,",['React.Respond.Support.Register'],['React.Respond.Support.Register']
114,speaker 2,"Is there something any need?,","['React.Rejoinder.Support.Track.Clarify', 'React.Rejoinder.Support.Track.Probe']","['React.Rejoinder.Support.Track.Probe', 'React.Rejoinder.Support.Track.Clarify', 'React.Rejoinder.Support.Track.Probe']"
114,speaker 1,"Are your free this weekend?,",['Open.Demand.Fact'],"['React.Rejoinder.Support.Track.Clarify', 'Open.Demand.Fact']"
114,speaker 2,"Yes.,",['React.Respond.Support.Reply.Affirm'],['React.Respond.Support.Reply.Affirm']
114,speaker 2,"I have nothing to do.,",['Sustain.Continue.Prolong.Elaborate'],['Sustain.Continue.Prolong.Elaborate']
114,speaker 1,"Great.,",['React.Respond.Support.Register'],['React.Respond.Support.Register']
114,speaker 1,"Is it convenient if i visit you this weekend?,",['React.Rejoinder.Support.Track.Clarify'],"['React.Rejoinder.Support.Track.Confirm', 'React.Rejoinder.Support.Track.Clarify']"
114,speaker 2,"I beg your pardon?,",['React.Rejoinder.Support.Track.Check'],['React.Rejoinder.Support.Track.Check']
114,speaker 1,"I'd like to call on you this weekend.,","['React.Rejoinder.Support.Response.Resolve', 'React.Respond.Support.Develop.Elaborate']","['React.Rejoinder.Support.Response.Resolve', 'React.Respond.Support.Develop.Elaborate']"
114,speaker 1,"I just want to a drop in for a chat.,",['Sustain.Continue.Prolong.Enhance'],"['Sustain.Continue.Prolong.Extend', 'Sustain.Continue.Prolong.Enhance']"
114,speaker 2,"Really?,",['React.Rejoinder.Support.Track.Confirm'],['React.Rejoinder.Support.Track.Confirm']
114,speaker 2,"well ok.,","['React.Respond.Support.Register', 'React.Respond.Support.Reply.Agree']","['Sustain.Continue.Prolong.Extend', 'React.Respond.Support.Register', 'React.Respond.Support.Reply.Agree']"
114,speaker 2,"you're welcome.,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
114,speaker 1,"Is 5 PM.,",['React.Rejoinder.Support.Track.Clarify'],"['React.Rejoinder.Support.Track.Probe', 'React.Rejoinder.Support.Track.Clarify']"
114,speaker 1,"Saturday a good time for you?,",['React.Rejoinder.Support.Track.Clarify'],"['React.Rejoinder.Support.Track.Probe', 'React.Rejoinder.Support.Track.Clarify']"
114,speaker 2,"Hmm.,","['React.Respond.Support.Register', 'React.Respond.Confront.Reply.Disagree']","['React.Respond.Support.Register', 'React.Respond.Confront.Reply.Disagree']"
114,speaker 2,"how about seven?,","['React.Rejoinder.Support.Track.Clarify', 'React.Rejoinder.Confront.Response.Re-challenge']","['React.Rejoinder.Support.Track.Probe', 'React.Rejoinder.Support.Track.Clarify', 'React.Rejoinder.Confront.Response.Re-challenge']"
114,speaker 2,"I can treat you to dinner.,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
114,speaker 1,"Sure , that would be great.,",['React.Respond.Support.Reply.Agree'],['React.Respond.Support.Reply.Agree']
114,speaker 1,"I'll bring the wine.,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
114,speaker 2,"OK.,",['React.Respond.Support.Register'],"['React.Respond.Support.Reply.Agree', 'React.Respond.Support.Register']"
114,speaker 2,"Then I'll be expecting you.,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
114,speaker 1,I'll be there on time.,['React.Respond.Support.Develop.Extend'],['React.Respond.Support.Develop.Extend']
115,speaker 1,"How do you shoot pool?,",['Open.Demand.Fact'],['Open.Demand.Fact']
115,speaker 2,"You have 16 balls on the table.,",['React.Rejoinder.Support.Response.Resolve'],['React.Rejoinder.Support.Response.Resolve']
115,speaker 2,"7 solid colored 7 striped colored a black 8 ball and the white ball.,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
115,speaker 1,"And?,",['React.Rejoinder.Support.Track.Clarify'],['React.Rejoinder.Support.Track.Clarify']
115,speaker 2,"You hit the white ball with your cue.,","['React.Respond.Support.Develop.Extend', 'Sustain.Continue.Prolong.Extend']","['React.Rejoinder.Support.Response.Resolve', 'React.Respond.Support.Develop.Extend', 'Sustain.Continue.Prolong.Extend']"
115,speaker 2,"The white ball hits the colored balls.,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
115,speaker 2,"And you want to get the colored balls into the pockets.,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
115,speaker 1,"How do you know whether you should hit the solid or the striped one?,",['React.Rejoinder.Support.Track.Clarify'],['React.Rejoinder.Support.Track.Clarify']
115,speaker 2,"At the beginning it does not matter.,",['React.Rejoinder.Support.Response.Resolve'],['React.Rejoinder.Support.Response.Resolve']
115,speaker 2,"but once someone gets one ball in it is set.,",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
115,speaker 1,"Can I get the black ball in?,",['React.Rejoinder.Support.Track.Probe'],"['React.Rejoinder.Support.Track.Clarify', 'React.Rejoinder.Support.Track.Probe']"
115,speaker 2,"The black ball has to be the final ball in the pockets.,",['React.Rejoinder.Support.Response.Resolve'],['React.Rejoinder.Support.Response.Resolve']
115,speaker 1,Let's go and try now!,['React.Respond.Command'],"['React.Respond.Support.Develop.Extend', 'React.Respond.Command']"
129,speaker 1,What do you need?,['Open.Demand.Fact'],['Open.Demand.Fact']
129,speaker 2,I need to use the Internet.,['React.Rejoinder.Support.Response.Resolve'],['React.Rejoinder.Support.Response.Resolve']
129,speaker 1,"You have your library card , right?",['React.Rejoinder.Support.Track.Probe'],['React.Rejoinder.Support.Track.Probe']
129,speaker 2,"Yes , I do.",['React.Respond.Support.Reply.Affirm'],['React.Respond.Support.Reply.Affirm']
129,speaker 1,There is a wait right now to use the computers.,['React.Respond.Support.Develop.Extend'],['React.Respond.Support.Develop.Extend']
129,speaker 2,That's fine.,[' React.Respond.Support.Register'],[' React.Respond.Support.Register']
129,speaker 1,Would you please write your name on this list?,['React.Respond.Command'],['React.Respond.Command']
129,speaker 2,Then what?,['React.Rejoinder.Support.Track.Clarify'],['React.Rejoinder.Support.Track.Clarify']
129,speaker 1,I will call you when a computer is free.,['React.Rejoinder.Support.Response.Resolve'],['React.Rejoinder.Support.Response.Resolve']
129,speaker 2,How do I log on to the computer?,['React.Rejoinder.Support.Track.Clarify'],['React.Rejoinder.Support.Track.Clarify']
129,speaker 1,Use the number on the back of your library card.,['React.Rejoinder.Support.Response.Resolve'],['React.Rejoinder.Support.Response.Resolve']
129,speaker 2,Thanks.,['React.Respond.Support.Reply.Accept'],['React.Respond.Support.Reply.Accept']
129,speaker 2,I'll be sitting over there .,['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
133,speaker 1,I have a real problem when I meet people.,"['Open.Give.Fact', 'Open.Give.Opinion']","['Open.Give.Fact', 'Open.Give.Opinion']"
133,speaker 2,What is it?,['React.Rejoinder.Support.Track.Clarify'],['React.Rejoinder.Support.Track.Clarify']
133,speaker 2,Maybe I can help.,['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
133,speaker 1,I never know when to shake hands and when not to.,['React.Rejoinder.Support.Response.Resolve'],['React.Rejoinder.Support.Response.Resolve']
133,speaker 1,Can you tell me something about it?,"['React.Respond.Command', 'React.Rejoinder.Support.Track.Confirm']","['React.Respond.Command', 'React.Rejoinder.Support.Track.Confirm']"
133,speaker 2,Do you come from a country where they shake hands?,[' React.Rejoinder.Support.Track.Probe'],"['React.Rejoinder.Support.Track.Clarify', ' React.Rejoinder.Support.Track.Probe']"
133,speaker 1,Oh yes.,['React.Respond.Support.Reply.Affirm'],['React.Respond.Support.Reply.Affirm']
133,speaker 1,"Men , women , and children shake hands all the time.",['Sustain.Continue.Prolong.Elaborate'],['Sustain.Continue.Prolong.Elaborate']
133,speaker 2,It's very simple.,"['React.Rejoinder.Support.Response.Resolve', 'React.Respond.Support.Develop.Extend']","['React.Rejoinder.Support.Response.Resolve', 'React.Respond.Support.Develop.Extend']"
133,speaker 2,Men shake hands.,['Sustain.Continue.Prolong.Elaborate'],"['Sustain.Continue.Prolong.Extend', 'Sustain.Continue.Prolong.Elaborate']"
133,speaker 2,women and children don't.,['Sustain.Continue.Prolong.Elaborate'],"['Sustain.Continue.Prolong.Extend', 'Sustain.Continue.Prolong.Elaborate']"
133,speaker 1,But some women do shake hands.,['React.Respond.Confront.Reply.Disagree'],"['React.Rejoinder.Confront.Response.Re-challenge', 'React.Respond.Confront.Reply.Disagree']"
133,speaker 1,"And now a lot of children have such good manners , they shake hands too.",['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
133,speaker 2,"Well , a good rule to follow is , for men you hold out your hand , for women and children , you wait and see what they do.",['React.Respond.Support.Develop.Extend'],['React.Respond.Support.Develop.Extend']
133,speaker 1,That sounds easy enough.,['React.Respond.Support.Develop.Extend'],['React.Respond.Support.Develop.Extend']
133,speaker 2,Sure.,"['React.Respond.Support.Reply.Affirm', 'React.Respond.Support.Reply.Agree']","['React.Respond.Support.Register', 'React.Respond.Support.Reply.Affirm', 'React.Respond.Support.Reply.Agree']"
133,speaker 2,"Once you get the hang of it , it's a piece of cake!","['Sustain.Continue.Prolong.Elaborate', ' React.Respond.Support.Reply.Agree', 'React.Respond.Support.Reply.Affirm']","['Sustain.Continue.Prolong.Enhance, Sustain.Continue.Prolong.Extend', 'Sustain.Continue.Prolong.Elaborate', ' React.Respond.Support.Reply.Agree', 'React.Respond.Support.Reply.Affirm']"
133,speaker 2,It's nothing to worry about .,"['Sustain.Continue.Prolong.Extend', 'Sustain.Continue.Prolong.Elaborate']","['Sustain.Continue.Prolong.Extend', 'Sustain.Continue.Prolong.Elaborate']"
134,speaker 1,Sam.,['Open.Attend'],['Open.Attend']
134,speaker 1,I am so sorry.,"['Open.Give.Fact', 'Open.Give.Opinion']","['Open.Give.Fact', 'Open.Give.Opinion']"
134,speaker 1,It was your birthday yesterday and I completely forgot about it.,['Sustain.Continue.Prolong.Elaborate'],"['Sustain.Continue.Prolong.Enhance, Sustain.Continue.Prolong.Extend', 'Sustain.Continue.Prolong.Elaborate']"
134,speaker 2,Don't worry about it.,"['React.Respond.Support.Develop.Extend', 'React.Rejoinder.Confront.Challenge.Counter']","['React.Respond.Command', 'React.Respond.Support.Develop.Extend', 'React.Rejoinder.Confront.Challenge.Counter']"
134,speaker 2,I keep forgetting everyone's birthdays as well.,['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
134,speaker 1,Margaret really told me off when she found out that I had forgotten all about it.,['React.Respond.Support.Develop.Extend'],['React.Respond.Support.Develop.Extend']
134,speaker 1,"We did try to phone you , but you and Jane must have gone out.",['Sustain.Continue.Prolong.Extend'],"['Sustain.Continue.Prolong.Enhance', 'Sustain.Continue.Prolong.Extend']"
134,speaker 2,Yes.,['React.Respond.Support.Reply.Affirm'],['React.Respond.Support.Reply.Affirm']
134,speaker 2,Jane invited me for dinner to this new restaurant which opened near us.,['Sustain.Continue.Prolong.Elaborate'],['Sustain.Continue.Prolong.Elaborate']
134,speaker 1,Oh yes.,['React.Respond.Support.Reply.Acknowledge'],"['React.Respond.Support.Register', 'React.Respond.Support.Reply.Acknowledge']"
134,speaker 1,I know the one.,['React.Respond.Support.Reply.Acknowledge'],"['Sustain.Continue.Prolong.Extend', 'React.Respond.Support.Reply.Acknowledge']"
134,speaker 1,How was the food?,"['React.Rejoinder.Support.Track.Clarify', 'Open.Demand.Opinion']","['React.Rejoinder.Support.Track.Clarify', 'Open.Demand.Opinion']"
134,speaker 2,The food was excellent.,['React.Rejoinder.Support.Response.Resolve'],['React.Rejoinder.Support.Response.Resolve']
134,speaker 2,but Jane ordered a birthday cake which they forgot about.,['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
134,speaker 2,So as you can see you were not the only one.,"['Sustain.Continue.Prolong.Extend', 'Sustain.Continue.Prolong.Enhance']","['Sustain.Continue.Prolong.Extend', 'Sustain.Continue.Prolong.Enhance']"
134,speaker 1,"Oh , no.",['React.Respond.Support.Register'],['React.Respond.Support.Register']
134,speaker 2,Yes.,['React.Respond.Support.Reply.Affirm'],"['React.Rejoinder.Confront.Challenge.Counter', 'React.Respond.Support.Reply.Affirm']"
134,speaker 2,Jane was quite upset about it.,['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
134,speaker 2,The manager came to apologize and we did get free dessert but still...,['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
134,speaker 1,I would think this was the least they could do.,['React.Respond.Support.Develop.Extend'],['React.Respond.Support.Develop.Extend']
134,speaker 2,In the end it was a nice evening and I got an iPad as my birthday present which I wanted for a while.,['React.Respond.Support.Develop.Extend'],['React.Respond.Support.Develop.Extend']
134,speaker 1,Great.,['React.Respond.Support.Register'],['React.Respond.Support.Register']
134,speaker 1,I have also been thinking of getting one.,['React.Respond.Support.Develop.Extend'],"['Sustain.Continue.Prolong.Extend', 'React.Respond.Support.Develop.Extend']"
134,speaker 1,Do you think you could ask Jane to have a quiet word with Margaret?,['Open.Demand.Opinion'],"['React.Rejoinder.Support.Track.Probe', 'Open.Demand.Opinion']"
134,speaker 1,My birthday is not that far away.,['Sustain.Continue.Prolong.Enhance'],"['React.Respond.Support.Develop.Elaborate', 'Sustain.Continue.Prolong.Enhance']"
134,speaker 2,I can try.,"['React.Rejoinder.Support.Response.Resolve', 'React.Respond.Support.Reply.Agree']","['React.Rejoinder.Support.Response.Resolve', 'React.Respond.Support.Reply.Agree']"
134,speaker 2,but knowing Margaret she will see through that immediately .,['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
138,speaker 1,I can't believe Mr. Fro didn't buy it.,['Open.Give.Opinion'],['Open.Give.Opinion']
138,speaker 1,Who does that guy think he is anyway?,"['React.Rejoinder.Support.Track.Clarify', 'Sustain.Continue.Monitor']","['React.Rejoinder.Support.Track.Clarify', 'Sustain.Continue.Monitor']"
138,speaker 1,Bill Gates?,"['React.Rejoinder.Support.Track.Clarify', 'Sustain.Continue.Monitor']","['React.Rejoinder.Support.Track.Clarify', 'Sustain.Continue.Monitor']"
138,speaker 2,He had a lot of nerve telling us our ads sucked.,['React.Respond.Support.Develop.Extend'],['React.Respond.Support.Develop.Extend']
138,speaker 1,Time to order.,['Open.Give.Fact'],['Open.Give.Fact']
138,speaker 1,"Balista , today I want a skinny triple latte.","['Sustain.Continue.Prolong.Extend', 'Sustain.Continue.Command']","['Sustain.Continue.Prolong.Extend', 'Sustain.Continue.Command']"
138,speaker 2,When did you start worrying about your weight?,['React.Rejoinder.Support.Track.Clarify'],['React.Rejoinder.Support.Track.Clarify']
138,speaker 1,I'm not.,['React.Rejoinder.Confront.Challenge.Counter'],['React.Rejoinder.Confront.Challenge.Counter']
138,speaker 1,I just don't feel like drinking whole milk today.,['Sustain.Continue.Prolong.Elaborate'],['Sustain.Continue.Prolong.Elaborate']
138,speaker 1,Why?,['React.Rejoinder.Support.Track.Clarify'],['React.Rejoinder.Support.Track.Clarify']
138,speaker 1,Do you think I'm fat?,['React.Rejoinder.Support.Track.Probe'],['React.Rejoinder.Support.Track.Probe']
138,speaker 2,"No , Jess , chill out !",['React.Respond.Confront.Reply.Contradict'],['React.Respond.Confront.Reply.Contradict']
139,speaker 1,"Come on , Tara.",['Open.Attend'],['Open.Attend']
139,speaker 1,Let's go up to the window and buy two tickets.,['Open.Command'],['Open.Command']
139,speaker 1,The movie is starting in a few minutes.,"['Sustain.Continue.Prolong.Extend', 'Sustain.Continue.Prolong.Enhance']","['Sustain.Continue.Prolong.Enhance', 'Sustain.Continue.Prolong.Extend', 'Sustain.Continue.Prolong.Enhance']"
139,speaker 2,We can't break into the line.,['React.Rejoinder.Confront.Challenge.Counter'],['React.Rejoinder.Confront.Challenge.Counter']
139,speaker 2,Don't be so impatient.,"['Sustain.Continue.Command', 'React.Rejoinder.Confront.Challenge.Counter']","['Sustain.Continue.Command', 'React.Rejoinder.Confront.Challenge.Counter']"
139,speaker 2,We'll be at the front of the line soon.,['Sustain.Continue.Prolong.Enhance'],['Sustain.Continue.Prolong.Enhance']
139,speaker 1,"Two tickets , please.",['Open.Command'],"['React.Respond.Command', 'Open.Command']"
139,speaker 1,How much are they?,['React.Rejoinder.Support.Track.Clarify'],['React.Rejoinder.Support.Track.Clarify']
139,speaker 2,"Oh no , Ari.",['Open.Give.Opinion'],"['Open.Command', 'Open.Give.Opinion']"
139,speaker 2,I didn't mean for you to pay for me when I invited you to go tonight.,"['Sustain.Continue.Prolong.Elaborate', 'Sustain.Continue.Prolong.Extend', 'React.Rejoinder.Confront.Challenge.Rebound']","['Sustain.Continue.Prolong.Elaborate', 'Sustain.Continue.Prolong.Extend', 'React.Rejoinder.Confront.Challenge.Rebound']"
139,speaker 2,Let's go Dutch.,['Sustain.Continue.Command'],"['Sustain.Continue.Prolong.Extend', 'Sustain.Continue.Command']"
139,speaker 2,I'll pay my own way.,"['Sustain.Continue.Prolong.Elaborate', 'Sustain.Continue.Prolong.Extend']","['Sustain.Continue.Prolong.Elaborate', 'Sustain.Continue.Prolong.Extend']"
139,speaker 2,I insist.,['Sustain.Continue.Prolong.Extend'],['Sustain.Continue.Prolong.Extend']
139,speaker 1,I'm looking forward to this film.,"['Open.Give.Fact', 'Open.Give.Opinion']","['Open.Give.Fact', 'Open.Give.Opinion']"
139,speaker 1,I read a good review of it in this morning's newspaper.,['Sustain.Continue.Prolong.Enhance'],['Sustain.Continue.Prolong.Enhance']
139,speaker 2,"Me , too.",['React.Respond.Support.Reply.Agree'],['React.Respond.Support.Reply.Agree']
139,speaker 2,It will be great to see something light and funny for a change.,['Sustain.Continue.Prolong.Extend'],"['Sustain.Continue.Prolong.Elaborate', 'Sustain.Continue.Prolong.Extend']"
139,speaker 2,I'm tired of heavy drama.,['Sustain.Continue.Prolong.Enhance'],"['Sustain.Continue.Prolong.Extend', 'Sustain.Continue.Prolong.Enhance']"
139,speaker 1,Are these seats okay?,['Open.Demand.Opinion'],['Open.Demand.Opinion']
139,speaker 2,They're fine but I can't watch a movie without popcorn .,['React.Rejoinder.Support.Response.Resolve'],['React.Rejoinder.Support.Response.Resolve']
